"year","council","income","activity","val"
2011,"Opotiki District Council","Regulatory income and petrol tax","Solid waste/refuse",0
2011,"Opotiki District Council","Current grants, subsidies, and donations income","Solid waste/refuse",0
2011,"Opotiki District Council","Interest income","Solid waste/refuse",0
2011,"Opotiki District Council","Dividend income","Solid waste/refuse",0
2011,"Opotiki District Council","Sales and other operating income","Solid waste/refuse",285
2011,"Opotiki District Council","Employee costs","Solid waste/refuse",372
2011,"Opotiki District Council","Depreciation and amortisation","Solid waste/refuse",7
2011,"Opotiki District Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2011,"Opotiki District Council","Interest expenditure","Solid waste/refuse",8
2011,"Opotiki District Council","Purchases and other operating expenditure","Solid waste/refuse",702
2010,"Opotiki District Council","Rates","Solid waste/refuse",884
2010,"Opotiki District Council","Regulatory income and petrol tax","Solid waste/refuse",0
2010,"Opotiki District Council","Current grants, subsidies, and donations income","Solid waste/refuse",14
2010,"Opotiki District Council","Interest income","Solid waste/refuse",0
2010,"Opotiki District Council","Dividend income","Solid waste/refuse",0
2010,"Opotiki District Council","Sales and other operating income","Solid waste/refuse",221
2010,"Opotiki District Council","Employee costs","Solid waste/refuse",336
2010,"Opotiki District Council","Depreciation and amortisation","Solid waste/refuse",3
2010,"Opotiki District Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2010,"Opotiki District Council","Interest expenditure","Solid waste/refuse",9
2010,"Opotiki District Council","Purchases and other operating expenditure","Solid waste/refuse",564
2009,"Opotiki District Council","Rates","Solid waste/refuse",877
2009,"Opotiki District Council","Regulatory income and petrol tax","Solid waste/refuse",0
2009,"Opotiki District Council","Current grants, subsidies, and donations income","Solid waste/refuse",0
2009,"Opotiki District Council","Interest income","Solid waste/refuse",0
2009,"Opotiki District Council","Dividend income","Solid waste/refuse",0
2009,"Opotiki District Council","Sales and other operating income","Solid waste/refuse",193
2009,"Opotiki District Council","Employee costs","Solid waste/refuse",339
2009,"Opotiki District Council","Depreciation and amortisation","Solid waste/refuse",22
2009,"Opotiki District Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2009,"Opotiki District Council","Interest expenditure","Solid waste/refuse",8
2009,"Opotiki District Council","Purchases and other operating expenditure","Solid waste/refuse",540
2014,"Opotiki District Council","Rates","Environmental protection",0
2014,"Opotiki District Council","Regulatory income and petrol tax","Environmental protection",0
2014,"Opotiki District Council","Current grants, subsidies, and donations income","Environmental protection",0
2014,"Opotiki District Council","Interest income","Environmental protection",0
2014,"Opotiki District Council","Dividend income","Environmental protection",0
2014,"Opotiki District Council","Sales and other operating income","Environmental protection",0
2014,"Opotiki District Council","Employee costs","Environmental protection",0
2014,"Opotiki District Council","Depreciation and amortisation","Environmental protection",0
2014,"Opotiki District Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2014,"Opotiki District Council","Interest expenditure","Environmental protection",0
2014,"Opotiki District Council","Purchases and other operating expenditure","Environmental protection",0
2013,"Opotiki District Council","Rates","Environmental protection",0
2013,"Opotiki District Council","Regulatory income and petrol tax","Environmental protection",0
2013,"Opotiki District Council","Current grants, subsidies, and donations income","Environmental protection",0
2013,"Opotiki District Council","Interest income","Environmental protection",0
2013,"Opotiki District Council","Dividend income","Environmental protection",0
2013,"Opotiki District Council","Sales and other operating income","Environmental protection",0
2013,"Opotiki District Council","Employee costs","Environmental protection",0
2013,"Opotiki District Council","Depreciation and amortisation","Environmental protection",0
2013,"Opotiki District Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2013,"Opotiki District Council","Interest expenditure","Environmental protection",0
2013,"Opotiki District Council","Purchases and other operating expenditure","Environmental protection",0
2012,"Opotiki District Council","Rates","Environmental protection",0
2012,"Opotiki District Council","Regulatory income and petrol tax","Environmental protection",0
2012,"Opotiki District Council","Current grants, subsidies, and donations income","Environmental protection",0
2012,"Opotiki District Council","Interest income","Environmental protection",0
2012,"Opotiki District Council","Dividend income","Environmental protection",0
2012,"Opotiki District Council","Sales and other operating income","Environmental protection",0
2012,"Opotiki District Council","Employee costs","Environmental protection",0
2012,"Opotiki District Council","Depreciation and amortisation","Environmental protection",0
2012,"Opotiki District Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2012,"Opotiki District Council","Interest expenditure","Environmental protection",0
2012,"Opotiki District Council","Purchases and other operating expenditure","Environmental protection",0
2011,"Opotiki District Council","Rates","Environmental protection",0
2011,"Opotiki District Council","Regulatory income and petrol tax","Environmental protection",0
2011,"Opotiki District Council","Current grants, subsidies, and donations income","Environmental protection",0
2011,"Opotiki District Council","Interest income","Environmental protection",0
2011,"Opotiki District Council","Dividend income","Environmental protection",0
2011,"Opotiki District Council","Sales and other operating income","Environmental protection",0
2011,"Opotiki District Council","Employee costs","Environmental protection",0
2011,"Opotiki District Council","Depreciation and amortisation","Environmental protection",0
2011,"Opotiki District Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2011,"Opotiki District Council","Interest expenditure","Environmental protection",0
2011,"Opotiki District Council","Purchases and other operating expenditure","Environmental protection",0
2010,"Opotiki District Council","Rates","Environmental protection",0
2010,"Opotiki District Council","Regulatory income and petrol tax","Environmental protection",0
2010,"Opotiki District Council","Current grants, subsidies, and donations income","Environmental protection",0
2010,"Opotiki District Council","Interest income","Environmental protection",0
2010,"Opotiki District Council","Dividend income","Environmental protection",0
2010,"Opotiki District Council","Sales and other operating income","Environmental protection",0
2010,"Opotiki District Council","Employee costs","Environmental protection",0
2010,"Opotiki District Council","Depreciation and amortisation","Environmental protection",0
