"year","council","income","activity","val"
2011,"Auckland Transport","Sales and other operating income","Solid waste/refuse",0
2011,"Auckland Transport","Employee costs","Solid waste/refuse",0
2011,"Auckland Transport","Depreciation and amortisation","Solid waste/refuse",0
2011,"Auckland Transport","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2011,"Auckland Transport","Interest expenditure","Solid waste/refuse",0
2011,"Auckland Transport","Purchases and other operating expenditure","Solid waste/refuse",0
2014,"Auckland Transport","Rates","Environmental protection",0
2014,"Auckland Transport","Regulatory income and petrol tax","Environmental protection",0
2014,"Auckland Transport","Current grants, subsidies, and donations income","Environmental protection",0
2014,"Auckland Transport","Interest income","Environmental protection",0
2014,"Auckland Transport","Dividend income","Environmental protection",0
2014,"Auckland Transport","Sales and other operating income","Environmental protection",0
2014,"Auckland Transport","Employee costs","Environmental protection",0
2014,"Auckland Transport","Depreciation and amortisation","Environmental protection",0
2014,"Auckland Transport","Current grants, subsidies, and donations expenditure","Environmental protection",0
2014,"Auckland Transport","Interest expenditure","Environmental protection",0
2014,"Auckland Transport","Purchases and other operating expenditure","Environmental protection",0
2013,"Auckland Transport","Rates","Environmental protection",0
2013,"Auckland Transport","Regulatory income and petrol tax","Environmental protection",0
2013,"Auckland Transport","Current grants, subsidies, and donations income","Environmental protection",0
2013,"Auckland Transport","Interest income","Environmental protection",0
2013,"Auckland Transport","Dividend income","Environmental protection",0
2013,"Auckland Transport","Sales and other operating income","Environmental protection",0
2013,"Auckland Transport","Employee costs","Environmental protection",0
2013,"Auckland Transport","Depreciation and amortisation","Environmental protection",0
2013,"Auckland Transport","Current grants, subsidies, and donations expenditure","Environmental protection",0
2013,"Auckland Transport","Interest expenditure","Environmental protection",0
2013,"Auckland Transport","Purchases and other operating expenditure","Environmental protection",0
2012,"Auckland Transport","Rates","Environmental protection",0
2012,"Auckland Transport","Regulatory income and petrol tax","Environmental protection",0
2012,"Auckland Transport","Current grants, subsidies, and donations income","Environmental protection",0
2012,"Auckland Transport","Interest income","Environmental protection",0
2012,"Auckland Transport","Dividend income","Environmental protection",0
2012,"Auckland Transport","Sales and other operating income","Environmental protection",0
2012,"Auckland Transport","Employee costs","Environmental protection",0
2012,"Auckland Transport","Depreciation and amortisation","Environmental protection",0
2012,"Auckland Transport","Current grants, subsidies, and donations expenditure","Environmental protection",0
2012,"Auckland Transport","Interest expenditure","Environmental protection",0
2012,"Auckland Transport","Purchases and other operating expenditure","Environmental protection",0
2011,"Auckland Transport","Rates","Environmental protection",0
2011,"Auckland Transport","Regulatory income and petrol tax","Environmental protection",0
2011,"Auckland Transport","Current grants, subsidies, and donations income","Environmental protection",0
2011,"Auckland Transport","Interest income","Environmental protection",0
2011,"Auckland Transport","Dividend income","Environmental protection",0
2011,"Auckland Transport","Sales and other operating income","Environmental protection",0
2011,"Auckland Transport","Employee costs","Environmental protection",0
2011,"Auckland Transport","Depreciation and amortisation","Environmental protection",0
2011,"Auckland Transport","Current grants, subsidies, and donations expenditure","Environmental protection",0
2011,"Auckland Transport","Interest expenditure","Environmental protection",0
2011,"Auckland Transport","Purchases and other operating expenditure","Environmental protection",0
2014,"Auckland Transport","Rates","Culture",0
2014,"Auckland Transport","Regulatory income and petrol tax","Culture",0
2014,"Auckland Transport","Current grants, subsidies, and donations income","Culture",0
2014,"Auckland Transport","Interest income","Culture",0
2014,"Auckland Transport","Dividend income","Culture",0
2014,"Auckland Transport","Sales and other operating income","Culture",0
2014,"Auckland Transport","Employee costs","Culture",0
2014,"Auckland Transport","Depreciation and amortisation","Culture",0
2014,"Auckland Transport","Current grants, subsidies, and donations expenditure","Culture",0
2014,"Auckland Transport","Interest expenditure","Culture",0
2014,"Auckland Transport","Purchases and other operating expenditure","Culture",0
2013,"Auckland Transport","Rates","Culture",0
2013,"Auckland Transport","Regulatory income and petrol tax","Culture",0
2013,"Auckland Transport","Current grants, subsidies, and donations income","Culture",0
2013,"Auckland Transport","Interest income","Culture",0
2013,"Auckland Transport","Dividend income","Culture",0
2013,"Auckland Transport","Sales and other operating income","Culture",0
2013,"Auckland Transport","Employee costs","Culture",0
2013,"Auckland Transport","Depreciation and amortisation","Culture",0
2013,"Auckland Transport","Current grants, subsidies, and donations expenditure","Culture",0
2013,"Auckland Transport","Interest expenditure","Culture",0
2013,"Auckland Transport","Purchases and other operating expenditure","Culture",0
2012,"Auckland Transport","Rates","Culture",0
2012,"Auckland Transport","Regulatory income and petrol tax","Culture",0
2012,"Auckland Transport","Current grants, subsidies, and donations income","Culture",0
2012,"Auckland Transport","Interest income","Culture",0
2012,"Auckland Transport","Dividend income","Culture",0
2012,"Auckland Transport","Sales and other operating income","Culture",0
2012,"Auckland Transport","Employee costs","Culture",0
2012,"Auckland Transport","Depreciation and amortisation","Culture",0
2012,"Auckland Transport","Current grants, subsidies, and donations expenditure","Culture",0
2012,"Auckland Transport","Interest expenditure","Culture",0
2012,"Auckland Transport","Purchases and other operating expenditure","Culture",0
2011,"Auckland Transport","Rates","Culture",0
2011,"Auckland Transport","Regulatory income and petrol tax","Culture",0
2011,"Auckland Transport","Current grants, subsidies, and donations income","Culture",0
2011,"Auckland Transport","Interest income","Culture",0
2011,"Auckland Transport","Dividend income","Culture",0
2011,"Auckland Transport","Sales and other operating income","Culture",0
2011,"Auckland Transport","Employee costs","Culture",0
2011,"Auckland Transport","Depreciation and amortisation","Culture",0
2011,"Auckland Transport","Current grants, subsidies, and donations expenditure","Culture",0
2011,"Auckland Transport","Interest expenditure","Culture",0
2011,"Auckland Transport","Purchases and other operating expenditure","Culture",0
2014,"Auckland Transport","Rates","Recreation and sport",0
2014,"Auckland Transport","Regulatory income and petrol tax","Recreation and sport",0
2014,"Auckland Transport","Current grants, subsidies, and donations income","Recreation and sport",0
2014,"Auckland Transport","Interest income","Recreation and sport",0
2014,"Auckland Transport","Dividend income","Recreation and sport",0
2014,"Auckland Transport","Sales and other operating income","Recreation and sport",0
2014,"Auckland Transport","Employee costs","Recreation and sport",0
2014,"Auckland Transport","Depreciation and amortisation","Recreation and sport",0
2014,"Auckland Transport","Current grants, subsidies, and donations expenditure","Recreation and sport",0
2014,"Auckland Transport","Interest expenditure","Recreation and sport",0
2014,"Auckland Transport","Purchases and other operating expenditure","Recreation and sport",0
2013,"Auckland Transport","Rates","Recreation and sport",0
2013,"Auckland Transport","Regulatory income and petrol tax","Recreation and sport",0
2013,"Auckland Transport","Current grants, subsidies, and donations income","Recreation and sport",0
2013,"Auckland Transport","Interest income","Recreation and sport",0
2013,"Auckland Transport","Dividend income","Recreation and sport",0
2013,"Auckland Transport","Sales and other operating income","Recreation and sport",0
2013,"Auckland Transport","Employee costs","Recreation and sport",0
2013,"Auckland Transport","Depreciation and amortisation","Recreation and sport",0
2013,"Auckland Transport","Current grants, subsidies, and donations expenditure","Recreation and sport",0
2013,"Auckland Transport","Interest expenditure","Recreation and sport",0
2013,"Auckland Transport","Purchases and other operating expenditure","Recreation and sport",0
2012,"Auckland Transport","Rates","Recreation and sport",0
2012,"Auckland Transport","Regulatory income and petrol tax","Recreation and sport",0
2012,"Auckland Transport","Current grants, subsidies, and donations income","Recreation and sport",0
2012,"Auckland Transport","Interest income","Recreation and sport",0
2012,"Auckland Transport","Dividend income","Recreation and sport",0
2012,"Auckland Transport","Sales and other operating income","Recreation and sport",0
2012,"Auckland Transport","Employee costs","Recreation and sport",0
2012,"Auckland Transport","Depreciation and amortisation","Recreation and sport",0
2012,"Auckland Transport","Current grants, subsidies, and donations expenditure","Recreation and sport",0
2012,"Auckland Transport","Interest expenditure","Recreation and sport",0
2012,"Auckland Transport","Purchases and other operating expenditure","Recreation and sport",0
2011,"Auckland Transport","Rates","Recreation and sport",0
2011,"Auckland Transport","Regulatory income and petrol tax","Recreation and sport",0
2011,"Auckland Transport","Current grants, subsidies, and donations income","Recreation and sport",0
2011,"Auckland Transport","Interest income","Recreation and sport",0
2011,"Auckland Transport","Dividend income","Recreation and sport",0
2011,"Auckland Transport","Sales and other operating income","Recreation and sport",0
2011,"Auckland Transport","Employee costs","Recreation and sport",0
2011,"Auckland Transport","Depreciation and amortisation","Recreation and sport",0
2011,"Auckland Transport","Current grants, subsidies, and donations expenditure","Recreation and sport",0
2011,"Auckland Transport","Interest expenditure","Recreation and sport",0
2011,"Auckland Transport","Purchases and other operating expenditure","Recreation and sport",0
2014,"Auckland Transport","Rates","Property",0
2014,"Auckland Transport","Regulatory income and petrol tax","Property",0
2014,"Auckland Transport","Current grants, subsidies, and donations income","Property",0
2014,"Auckland Transport","Interest income","Property",0
2014,"Auckland Transport","Dividend income","Property",0
2014,"Auckland Transport","Sales and other operating income","Property",0
2014,"Auckland Transport","Employee costs","Property",0
2014,"Auckland Transport","Depreciation and amortisation","Property",0
2014,"Auckland Transport","Current grants, subsidies, and donations expenditure","Property",0
2014,"Auckland Transport","Interest expenditure","Property",0
2014,"Auckland Transport","Purchases and other operating expenditure","Property",0
2013,"Auckland Transport","Rates","Property",0
2013,"Auckland Transport","Regulatory income and petrol tax","Property",0
2013,"Auckland Transport","Current grants, subsidies, and donations income","Property",0
2013,"Auckland Transport","Interest income","Property",0
2013,"Auckland Transport","Dividend income","Property",0
2013,"Auckland Transport","Sales and other operating income","Property",0
2013,"Auckland Transport","Employee costs","Property",0
2013,"Auckland Transport","Depreciation and amortisation","Property",0
2013,"Auckland Transport","Current grants, subsidies, and donations expenditure","Property",0
2013,"Auckland Transport","Interest expenditure","Property",0
2013,"Auckland Transport","Purchases and other operating expenditure","Property",0
2012,"Auckland Transport","Rates","Property",0
2012,"Auckland Transport","Regulatory income and petrol tax","Property",0
2012,"Auckland Transport","Current grants, subsidies, and donations income","Property",0
2012,"Auckland Transport","Interest income","Property",0
2012,"Auckland Transport","Dividend income","Property",0
2012,"Auckland Transport","Sales and other operating income","Property",0
2012,"Auckland Transport","Employee costs","Property",0
2012,"Auckland Transport","Depreciation and amortisation","Property",0
2012,"Auckland Transport","Current grants, subsidies, and donations expenditure","Property",0
2012,"Auckland Transport","Interest expenditure","Property",0
2012,"Auckland Transport","Purchases and other operating expenditure","Property",0
2011,"Auckland Transport","Rates","Property",0
2011,"Auckland Transport","Regulatory income and petrol tax","Property",0
2011,"Auckland Transport","Current grants, subsidies, and donations income","Property",0
2011,"Auckland Transport","Interest income","Property",0
2011,"Auckland Transport","Dividend income","Property",0
2011,"Auckland Transport","Sales and other operating income","Property",0
2011,"Auckland Transport","Employee costs","Property",0
2011,"Auckland Transport","Depreciation and amortisation","Property",0
2011,"Auckland Transport","Current grants, subsidies, and donations expenditure","Property",0
2011,"Auckland Transport","Interest expenditure","Property",0
