"year","council","income","activity","val"
2014,"Tauranga City Council","Dividend income","Environmental protection",0
2014,"Tauranga City Council","Sales and other operating income","Environmental protection",0
2014,"Tauranga City Council","Employee costs","Environmental protection",0
2014,"Tauranga City Council","Depreciation and amortisation","Environmental protection",0
2014,"Tauranga City Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2014,"Tauranga City Council","Interest expenditure","Environmental protection",0
2014,"Tauranga City Council","Purchases and other operating expenditure","Environmental protection",0
2013,"Tauranga City Council","Rates","Environmental protection",0
2013,"Tauranga City Council","Regulatory income and petrol tax","Environmental protection",0
2013,"Tauranga City Council","Current grants, subsidies, and donations income","Environmental protection",0
2013,"Tauranga City Council","Interest income","Environmental protection",0
2013,"Tauranga City Council","Dividend income","Environmental protection",0
2013,"Tauranga City Council","Sales and other operating income","Environmental protection",0
2013,"Tauranga City Council","Employee costs","Environmental protection",0
2013,"Tauranga City Council","Depreciation and amortisation","Environmental protection",0
2013,"Tauranga City Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2013,"Tauranga City Council","Interest expenditure","Environmental protection",0
2013,"Tauranga City Council","Purchases and other operating expenditure","Environmental protection",0
2012,"Tauranga City Council","Rates","Environmental protection",0
2012,"Tauranga City Council","Regulatory income and petrol tax","Environmental protection",0
2012,"Tauranga City Council","Current grants, subsidies, and donations income","Environmental protection",0
2012,"Tauranga City Council","Interest income","Environmental protection",0
2012,"Tauranga City Council","Dividend income","Environmental protection",0
2012,"Tauranga City Council","Sales and other operating income","Environmental protection",0
2012,"Tauranga City Council","Employee costs","Environmental protection",0
2012,"Tauranga City Council","Depreciation and amortisation","Environmental protection",0
2012,"Tauranga City Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2012,"Tauranga City Council","Interest expenditure","Environmental protection",0
2012,"Tauranga City Council","Purchases and other operating expenditure","Environmental protection",0
2011,"Tauranga City Council","Rates","Environmental protection",2455
2011,"Tauranga City Council","Regulatory income and petrol tax","Environmental protection",0
2011,"Tauranga City Council","Current grants, subsidies, and donations income","Environmental protection",0
2011,"Tauranga City Council","Interest income","Environmental protection",0
2011,"Tauranga City Council","Dividend income","Environmental protection",0
2011,"Tauranga City Council","Sales and other operating income","Environmental protection",15
2011,"Tauranga City Council","Employee costs","Environmental protection",989
2011,"Tauranga City Council","Depreciation and amortisation","Environmental protection",2
2011,"Tauranga City Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2011,"Tauranga City Council","Interest expenditure","Environmental protection",0
2011,"Tauranga City Council","Purchases and other operating expenditure","Environmental protection",714
2010,"Tauranga City Council","Rates","Environmental protection",0
2010,"Tauranga City Council","Regulatory income and petrol tax","Environmental protection",0
2010,"Tauranga City Council","Current grants, subsidies, and donations income","Environmental protection",0
2010,"Tauranga City Council","Interest income","Environmental protection",0
2010,"Tauranga City Council","Dividend income","Environmental protection",0
2010,"Tauranga City Council","Sales and other operating income","Environmental protection",0
2010,"Tauranga City Council","Employee costs","Environmental protection",0
2010,"Tauranga City Council","Depreciation and amortisation","Environmental protection",0
2010,"Tauranga City Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2010,"Tauranga City Council","Interest expenditure","Environmental protection",0
2010,"Tauranga City Council","Purchases and other operating expenditure","Environmental protection",0
2009,"Tauranga City Council","Rates","Environmental protection",0
2009,"Tauranga City Council","Regulatory income and petrol tax","Environmental protection",0
2009,"Tauranga City Council","Current grants, subsidies, and donations income","Environmental protection",0
2009,"Tauranga City Council","Interest income","Environmental protection",0
2009,"Tauranga City Council","Dividend income","Environmental protection",0
2009,"Tauranga City Council","Sales and other operating income","Environmental protection",0
2009,"Tauranga City Council","Employee costs","Environmental protection",0
2009,"Tauranga City Council","Depreciation and amortisation","Environmental protection",0
2009,"Tauranga City Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2009,"Tauranga City Council","Interest expenditure","Environmental protection",0
2009,"Tauranga City Council","Purchases and other operating expenditure","Environmental protection",0
2014,"Tauranga City Council","Rates","Culture",10538
2014,"Tauranga City Council","Regulatory income and petrol tax","Culture",0
2014,"Tauranga City Council","Current grants, subsidies, and donations income","Culture",140
2014,"Tauranga City Council","Interest income","Culture",0
2014,"Tauranga City Council","Dividend income","Culture",0
2014,"Tauranga City Council","Sales and other operating income","Culture",1279
2014,"Tauranga City Council","Employee costs","Culture",4062
2014,"Tauranga City Council","Depreciation and amortisation","Culture",2265
2014,"Tauranga City Council","Current grants, subsidies, and donations expenditure","Culture",0
2014,"Tauranga City Council","Interest expenditure","Culture",0
2014,"Tauranga City Council","Purchases and other operating expenditure","Culture",2250
2013,"Tauranga City Council","Rates","Culture",11011
2013,"Tauranga City Council","Regulatory income and petrol tax","Culture",0
2013,"Tauranga City Council","Current grants, subsidies, and donations income","Culture",81
2013,"Tauranga City Council","Interest income","Culture",0
2013,"Tauranga City Council","Dividend income","Culture",0
2013,"Tauranga City Council","Sales and other operating income","Culture",1760
2013,"Tauranga City Council","Employee costs","Culture",4708
2013,"Tauranga City Council","Depreciation and amortisation","Culture",2379
2013,"Tauranga City Council","Current grants, subsidies, and donations expenditure","Culture",0
2013,"Tauranga City Council","Interest expenditure","Culture",0
2013,"Tauranga City Council","Purchases and other operating expenditure","Culture",3142
2012,"Tauranga City Council","Rates","Culture",9941
2012,"Tauranga City Council","Regulatory income and petrol tax","Culture",0
2012,"Tauranga City Council","Current grants, subsidies, and donations income","Culture",88
2012,"Tauranga City Council","Interest income","Culture",0
2012,"Tauranga City Council","Dividend income","Culture",0
2012,"Tauranga City Council","Sales and other operating income","Culture",1932
2012,"Tauranga City Council","Employee costs","Culture",4686
2012,"Tauranga City Council","Depreciation and amortisation","Culture",2087
2012,"Tauranga City Council","Current grants, subsidies, and donations expenditure","Culture",0
2012,"Tauranga City Council","Interest expenditure","Culture",0
2012,"Tauranga City Council","Purchases and other operating expenditure","Culture",3147
2011,"Tauranga City Council","Rates","Culture",10081
2011,"Tauranga City Council","Regulatory income and petrol tax","Culture",0
2011,"Tauranga City Council","Current grants, subsidies, and donations income","Culture",77
2011,"Tauranga City Council","Interest income","Culture",0
2011,"Tauranga City Council","Dividend income","Culture",0
2011,"Tauranga City Council","Sales and other operating income","Culture",2154
2011,"Tauranga City Council","Employee costs","Culture",4809
2011,"Tauranga City Council","Depreciation and amortisation","Culture",1869
2011,"Tauranga City Council","Current grants, subsidies, and donations expenditure","Culture",0
2011,"Tauranga City Council","Interest expenditure","Culture",0
2011,"Tauranga City Council","Purchases and other operating expenditure","Culture",3472
2010,"Tauranga City Council","Rates","Culture",8858
2010,"Tauranga City Council","Regulatory income and petrol tax","Culture",0
2010,"Tauranga City Council","Current grants, subsidies, and donations income","Culture",96
2010,"Tauranga City Council","Interest income","Culture",0
2010,"Tauranga City Council","Dividend income","Culture",0
2010,"Tauranga City Council","Sales and other operating income","Culture",2103
2010,"Tauranga City Council","Employee costs","Culture",4728
2010,"Tauranga City Council","Depreciation and amortisation","Culture",1782
2010,"Tauranga City Council","Current grants, subsidies, and donations expenditure","Culture",0
