"year","council","income","activity","val"
2009,"Upper Hutt City Council","Purchases and other operating expenditure","Solid waste/refuse",179
2014,"Upper Hutt City Council","Rates","Environmental protection",0
2014,"Upper Hutt City Council","Regulatory income and petrol tax","Environmental protection",0
2014,"Upper Hutt City Council","Current grants, subsidies, and donations income","Environmental protection",0
2014,"Upper Hutt City Council","Interest income","Environmental protection",0
2014,"Upper Hutt City Council","Dividend income","Environmental protection",0
2014,"Upper Hutt City Council","Sales and other operating income","Environmental protection",0
2014,"Upper Hutt City Council","Employee costs","Environmental protection",0
2014,"Upper Hutt City Council","Depreciation and amortisation","Environmental protection",0
2014,"Upper Hutt City Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2014,"Upper Hutt City Council","Interest expenditure","Environmental protection",0
2014,"Upper Hutt City Council","Purchases and other operating expenditure","Environmental protection",0
2013,"Upper Hutt City Council","Rates","Environmental protection",0
2013,"Upper Hutt City Council","Regulatory income and petrol tax","Environmental protection",0
2013,"Upper Hutt City Council","Current grants, subsidies, and donations income","Environmental protection",0
2013,"Upper Hutt City Council","Interest income","Environmental protection",0
2013,"Upper Hutt City Council","Dividend income","Environmental protection",0
2013,"Upper Hutt City Council","Sales and other operating income","Environmental protection",0
2013,"Upper Hutt City Council","Employee costs","Environmental protection",0
2013,"Upper Hutt City Council","Depreciation and amortisation","Environmental protection",0
2013,"Upper Hutt City Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2013,"Upper Hutt City Council","Interest expenditure","Environmental protection",0
2013,"Upper Hutt City Council","Purchases and other operating expenditure","Environmental protection",0
2012,"Upper Hutt City Council","Rates","Environmental protection",0
2012,"Upper Hutt City Council","Regulatory income and petrol tax","Environmental protection",0
2012,"Upper Hutt City Council","Current grants, subsidies, and donations income","Environmental protection",0
2012,"Upper Hutt City Council","Interest income","Environmental protection",0
2012,"Upper Hutt City Council","Dividend income","Environmental protection",0
2012,"Upper Hutt City Council","Sales and other operating income","Environmental protection",0
2012,"Upper Hutt City Council","Employee costs","Environmental protection",0
2012,"Upper Hutt City Council","Depreciation and amortisation","Environmental protection",0
2012,"Upper Hutt City Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2012,"Upper Hutt City Council","Interest expenditure","Environmental protection",0
2012,"Upper Hutt City Council","Purchases and other operating expenditure","Environmental protection",0
2011,"Upper Hutt City Council","Rates","Environmental protection",0
2011,"Upper Hutt City Council","Regulatory income and petrol tax","Environmental protection",0
2011,"Upper Hutt City Council","Current grants, subsidies, and donations income","Environmental protection",0
2011,"Upper Hutt City Council","Interest income","Environmental protection",0
2011,"Upper Hutt City Council","Dividend income","Environmental protection",0
2011,"Upper Hutt City Council","Sales and other operating income","Environmental protection",0
2011,"Upper Hutt City Council","Employee costs","Environmental protection",0
2011,"Upper Hutt City Council","Depreciation and amortisation","Environmental protection",0
2011,"Upper Hutt City Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2011,"Upper Hutt City Council","Interest expenditure","Environmental protection",0
2011,"Upper Hutt City Council","Purchases and other operating expenditure","Environmental protection",0
2010,"Upper Hutt City Council","Rates","Environmental protection",0
2010,"Upper Hutt City Council","Regulatory income and petrol tax","Environmental protection",0
2010,"Upper Hutt City Council","Current grants, subsidies, and donations income","Environmental protection",0
2010,"Upper Hutt City Council","Interest income","Environmental protection",0
2010,"Upper Hutt City Council","Dividend income","Environmental protection",0
2010,"Upper Hutt City Council","Sales and other operating income","Environmental protection",0
2010,"Upper Hutt City Council","Employee costs","Environmental protection",0
2010,"Upper Hutt City Council","Depreciation and amortisation","Environmental protection",0
2010,"Upper Hutt City Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2010,"Upper Hutt City Council","Interest expenditure","Environmental protection",0
2010,"Upper Hutt City Council","Purchases and other operating expenditure","Environmental protection",0
2009,"Upper Hutt City Council","Rates","Environmental protection",0
2009,"Upper Hutt City Council","Regulatory income and petrol tax","Environmental protection",0
2009,"Upper Hutt City Council","Current grants, subsidies, and donations income","Environmental protection",0
2009,"Upper Hutt City Council","Interest income","Environmental protection",0
2009,"Upper Hutt City Council","Dividend income","Environmental protection",0
2009,"Upper Hutt City Council","Sales and other operating income","Environmental protection",0
2009,"Upper Hutt City Council","Employee costs","Environmental protection",0
2009,"Upper Hutt City Council","Depreciation and amortisation","Environmental protection",0
2009,"Upper Hutt City Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2009,"Upper Hutt City Council","Interest expenditure","Environmental protection",0
2009,"Upper Hutt City Council","Purchases and other operating expenditure","Environmental protection",0
2014,"Upper Hutt City Council","Rates","Culture",3202
2014,"Upper Hutt City Council","Regulatory income and petrol tax","Culture",0
