"year","council","income","activity","val"
2010,"Invercargill City Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2010,"Invercargill City Council","Interest expenditure","Environmental protection",0
2010,"Invercargill City Council","Purchases and other operating expenditure","Environmental protection",0
2009,"Invercargill City Council","Rates","Environmental protection",0
2009,"Invercargill City Council","Regulatory income and petrol tax","Environmental protection",0
2009,"Invercargill City Council","Current grants, subsidies, and donations income","Environmental protection",0
2009,"Invercargill City Council","Interest income","Environmental protection",0
2009,"Invercargill City Council","Dividend income","Environmental protection",0
2009,"Invercargill City Council","Sales and other operating income","Environmental protection",0
2009,"Invercargill City Council","Employee costs","Environmental protection",0
2009,"Invercargill City Council","Depreciation and amortisation","Environmental protection",0
2009,"Invercargill City Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2009,"Invercargill City Council","Interest expenditure","Environmental protection",0
2009,"Invercargill City Council","Purchases and other operating expenditure","Environmental protection",0
2014,"Invercargill City Council","Rates","Culture",5330
2014,"Invercargill City Council","Regulatory income and petrol tax","Culture",126
2014,"Invercargill City Council","Current grants, subsidies, and donations income","Culture",45
2014,"Invercargill City Council","Interest income","Culture",0
2014,"Invercargill City Council","Dividend income","Culture",0
2014,"Invercargill City Council","Sales and other operating income","Culture",2294
2014,"Invercargill City Council","Employee costs","Culture",3083
2014,"Invercargill City Council","Depreciation and amortisation","Culture",1838
2014,"Invercargill City Council","Current grants, subsidies, and donations expenditure","Culture",1352
2014,"Invercargill City Council","Interest expenditure","Culture",284
2014,"Invercargill City Council","Purchases and other operating expenditure","Culture",2540
2013,"Invercargill City Council","Rates","Culture",5831
2013,"Invercargill City Council","Regulatory income and petrol tax","Culture",134
2013,"Invercargill City Council","Current grants, subsidies, and donations income","Culture",53
2013,"Invercargill City Council","Interest income","Culture",0
2013,"Invercargill City Council","Dividend income","Culture",0
2013,"Invercargill City Council","Sales and other operating income","Culture",2113
2013,"Invercargill City Council","Employee costs","Culture",2965
2013,"Invercargill City Council","Depreciation and amortisation","Culture",1753
2013,"Invercargill City Council","Current grants, subsidies, and donations expenditure","Culture",1276
2013,"Invercargill City Council","Interest expenditure","Culture",303
2013,"Invercargill City Council","Purchases and other operating expenditure","Culture",2701
2012,"Invercargill City Council","Rates","Culture",6008
2012,"Invercargill City Council","Regulatory income and petrol tax","Culture",145
2012,"Invercargill City Council","Current grants, subsidies, and donations income","Culture",1289
2012,"Invercargill City Council","Interest income","Culture",0
2012,"Invercargill City Council","Dividend income","Culture",0
2012,"Invercargill City Council","Sales and other operating income","Culture",805
2012,"Invercargill City Council","Employee costs","Culture",2840
2012,"Invercargill City Council","Depreciation and amortisation","Culture",1704
2012,"Invercargill City Council","Current grants, subsidies, and donations expenditure","Culture",1244
2012,"Invercargill City Council","Interest expenditure","Culture",359
2012,"Invercargill City Council","Purchases and other operating expenditure","Culture",2543
2011,"Invercargill City Council","Rates","Culture",5897
2011,"Invercargill City Council","Regulatory income and petrol tax","Culture",174
2011,"Invercargill City Council","Current grants, subsidies, and donations income","Culture",1211
2011,"Invercargill City Council","Interest income","Culture",0
2011,"Invercargill City Council","Dividend income","Culture",0
2011,"Invercargill City Council","Sales and other operating income","Culture",978
2011,"Invercargill City Council","Employee costs","Culture",2973
2011,"Invercargill City Council","Depreciation and amortisation","Culture",1517
2011,"Invercargill City Council","Current grants, subsidies, and donations expenditure","Culture",1324
2011,"Invercargill City Council","Interest expenditure","Culture",416
2011,"Invercargill City Council","Purchases and other operating expenditure","Culture",2180
2010,"Invercargill City Council","Rates","Culture",5741
2010,"Invercargill City Council","Regulatory income and petrol tax","Culture",0
2010,"Invercargill City Council","Current grants, subsidies, and donations income","Culture",1094
2010,"Invercargill City Council","Interest income","Culture",0
2010,"Invercargill City Council","Dividend income","Culture",0
