"year","council","income","activity","val"
2010,"Hastings District Council","Purchases and other operating expenditure","Water supply",1892
2009,"Hastings District Council","Rates","Water supply",3643
2009,"Hastings District Council","Regulatory income and petrol tax","Water supply",0
2009,"Hastings District Council","Current grants, subsidies, and donations income","Water supply",0
2009,"Hastings District Council","Interest income","Water supply",0
2009,"Hastings District Council","Dividend income","Water supply",0
2009,"Hastings District Council","Sales and other operating income","Water supply",789
2009,"Hastings District Council","Employee costs","Water supply",0
2009,"Hastings District Council","Depreciation and amortisation","Water supply",1373
2009,"Hastings District Council","Current grants, subsidies, and donations expenditure","Water supply",0
2009,"Hastings District Council","Interest expenditure","Water supply",326
2009,"Hastings District Council","Purchases and other operating expenditure","Water supply",2099
2014,"Hastings District Council","Rates","Wastewater",6737
2014,"Hastings District Council","Regulatory income and petrol tax","Wastewater",98
2014,"Hastings District Council","Current grants, subsidies, and donations income","Wastewater",0
2014,"Hastings District Council","Interest income","Wastewater",0
2014,"Hastings District Council","Dividend income","Wastewater",0
2014,"Hastings District Council","Sales and other operating income","Wastewater",1658
2014,"Hastings District Council","Employee costs","Wastewater",0
2014,"Hastings District Council","Depreciation and amortisation","Wastewater",8048
2014,"Hastings District Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2014,"Hastings District Council","Interest expenditure","Wastewater",0
2014,"Hastings District Council","Purchases and other operating expenditure","Wastewater",2814
2013,"Hastings District Council","Rates","Wastewater",6659
2013,"Hastings District Council","Regulatory income and petrol tax","Wastewater",165
2013,"Hastings District Council","Current grants, subsidies, and donations income","Wastewater",0
2013,"Hastings District Council","Interest income","Wastewater",0
2013,"Hastings District Council","Dividend income","Wastewater",0
2013,"Hastings District Council","Sales and other operating income","Wastewater",1632
2013,"Hastings District Council","Employee costs","Wastewater",0
2013,"Hastings District Council","Depreciation and amortisation","Wastewater",7960
2013,"Hastings District Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2013,"Hastings District Council","Interest expenditure","Wastewater",0
2013,"Hastings District Council","Purchases and other operating expenditure","Wastewater",3080
2012,"Hastings District Council","Rates","Wastewater",6612
2012,"Hastings District Council","Regulatory income and petrol tax","Wastewater",175
2012,"Hastings District Council","Current grants, subsidies, and donations income","Wastewater",0
2012,"Hastings District Council","Interest income","Wastewater",0
2012,"Hastings District Council","Dividend income","Wastewater",0
2012,"Hastings District Council","Sales and other operating income","Wastewater",1481
2012,"Hastings District Council","Employee costs","Wastewater",0
2012,"Hastings District Council","Depreciation and amortisation","Wastewater",7827
2012,"Hastings District Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2012,"Hastings District Council","Interest expenditure","Wastewater",0
2012,"Hastings District Council","Purchases and other operating expenditure","Wastewater",2841
2011,"Hastings District Council","Rates","Wastewater",6455
2011,"Hastings District Council","Regulatory income and petrol tax","Wastewater",161
2011,"Hastings District Council","Current grants, subsidies, and donations income","Wastewater",0
2011,"Hastings District Council","Interest income","Wastewater",0
2011,"Hastings District Council","Dividend income","Wastewater",0
2011,"Hastings District Council","Sales and other operating income","Wastewater",1410
2011,"Hastings District Council","Employee costs","Wastewater",0
2011,"Hastings District Council","Depreciation and amortisation","Wastewater",7005
2011,"Hastings District Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2011,"Hastings District Council","Interest expenditure","Wastewater",1680
2011,"Hastings District Council","Purchases and other operating expenditure","Wastewater",2827
2010,"Hastings District Council","Rates","Wastewater",5939
2010,"Hastings District Council","Regulatory income and petrol tax","Wastewater",134
2010,"Hastings District Council","Current grants, subsidies, and donations income","Wastewater",0
2010,"Hastings District Council","Interest income","Wastewater",0
2010,"Hastings District Council","Dividend income","Wastewater",0
2010,"Hastings District Council","Sales and other operating income","Wastewater",1666
2010,"Hastings District Council","Employee costs","Wastewater",0
2010,"Hastings District Council","Depreciation and amortisation","Wastewater",7006
2010,"Hastings District Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2010,"Hastings District Council","Interest expenditure","Wastewater",998
2010,"Hastings District Council","Purchases and other operating expenditure","Wastewater",2164
2009,"Hastings District Council","Rates","Wastewater",5500
2009,"Hastings District Council","Regulatory income and petrol tax","Wastewater",0
2009,"Hastings District Council","Current grants, subsidies, and donations income","Wastewater",10
2009,"Hastings District Council","Interest income","Wastewater",0
2009,"Hastings District Council","Dividend income","Wastewater",0
2009,"Hastings District Council","Sales and other operating income","Wastewater",1859
2009,"Hastings District Council","Employee costs","Wastewater",0
2009,"Hastings District Council","Depreciation and amortisation","Wastewater",7013
2009,"Hastings District Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2009,"Hastings District Council","Interest expenditure","Wastewater",1131
2009,"Hastings District Council","Purchases and other operating expenditure","Wastewater",2159
2014,"Hastings District Council","Rates","Solid waste/refuse",1004
2014,"Hastings District Council","Regulatory income and petrol tax","Solid waste/refuse",0
2014,"Hastings District Council","Current grants, subsidies, and donations income","Solid waste/refuse",225
2014,"Hastings District Council","Interest income","Solid waste/refuse",0
2014,"Hastings District Council","Dividend income","Solid waste/refuse",0
2014,"Hastings District Council","Sales and other operating income","Solid waste/refuse",5625
2014,"Hastings District Council","Employee costs","Solid waste/refuse",636
2014,"Hastings District Council","Depreciation and amortisation","Solid waste/refuse",928
2014,"Hastings District Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2014,"Hastings District Council","Interest expenditure","Solid waste/refuse",0
2014,"Hastings District Council","Purchases and other operating expenditure","Solid waste/refuse",3867
2013,"Hastings District Council","Rates","Solid waste/refuse",1016
2013,"Hastings District Council","Regulatory income and petrol tax","Solid waste/refuse",0
2013,"Hastings District Council","Current grants, subsidies, and donations income","Solid waste/refuse",213
2013,"Hastings District Council","Interest income","Solid waste/refuse",0
2013,"Hastings District Council","Dividend income","Solid waste/refuse",0
2013,"Hastings District Council","Sales and other operating income","Solid waste/refuse",5649
2013,"Hastings District Council","Employee costs","Solid waste/refuse",599
2013,"Hastings District Council","Depreciation and amortisation","Solid waste/refuse",886
2013,"Hastings District Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2013,"Hastings District Council","Interest expenditure","Solid waste/refuse",0
2013,"Hastings District Council","Purchases and other operating expenditure","Solid waste/refuse",3479
2012,"Hastings District Council","Rates","Solid waste/refuse",1021
2012,"Hastings District Council","Regulatory income and petrol tax","Solid waste/refuse",0
2012,"Hastings District Council","Current grants, subsidies, and donations income","Solid waste/refuse",209
2012,"Hastings District Council","Interest income","Solid waste/refuse",0
2012,"Hastings District Council","Dividend income","Solid waste/refuse",0
2012,"Hastings District Council","Sales and other operating income","Solid waste/refuse",6665
2012,"Hastings District Council","Employee costs","Solid waste/refuse",603
2012,"Hastings District Council","Depreciation and amortisation","Solid waste/refuse",845
2012,"Hastings District Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2012,"Hastings District Council","Interest expenditure","Solid waste/refuse",0
2012,"Hastings District Council","Purchases and other operating expenditure","Solid waste/refuse",3166
2011,"Hastings District Council","Rates","Solid waste/refuse",983
2011,"Hastings District Council","Regulatory income and petrol tax","Solid waste/refuse",0
2011,"Hastings District Council","Current grants, subsidies, and donations income","Solid waste/refuse",217
2011,"Hastings District Council","Interest income","Solid waste/refuse",0
2011,"Hastings District Council","Dividend income","Solid waste/refuse",0
2011,"Hastings District Council","Sales and other operating income","Solid waste/refuse",6881
2011,"Hastings District Council","Employee costs","Solid waste/refuse",624
2011,"Hastings District Council","Depreciation and amortisation","Solid waste/refuse",1087
2011,"Hastings District Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
