"year","council","income","activity","val"
2010,"Waitomo District Council","Employee costs","Environmental protection",0
2010,"Waitomo District Council","Depreciation and amortisation","Environmental protection",0
2010,"Waitomo District Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2010,"Waitomo District Council","Interest expenditure","Environmental protection",0
2010,"Waitomo District Council","Purchases and other operating expenditure","Environmental protection",0
2009,"Waitomo District Council","Rates","Environmental protection",0
2009,"Waitomo District Council","Regulatory income and petrol tax","Environmental protection",0
2009,"Waitomo District Council","Current grants, subsidies, and donations income","Environmental protection",0
2009,"Waitomo District Council","Interest income","Environmental protection",0
2009,"Waitomo District Council","Dividend income","Environmental protection",0
2009,"Waitomo District Council","Sales and other operating income","Environmental protection",0
2009,"Waitomo District Council","Employee costs","Environmental protection",0
2009,"Waitomo District Council","Depreciation and amortisation","Environmental protection",0
2009,"Waitomo District Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2009,"Waitomo District Council","Interest expenditure","Environmental protection",0
2009,"Waitomo District Council","Purchases and other operating expenditure","Environmental protection",0
2014,"Waitomo District Council","Rates","Culture",456
2014,"Waitomo District Council","Regulatory income and petrol tax","Culture",0
2014,"Waitomo District Council","Current grants, subsidies, and donations income","Culture",0
2014,"Waitomo District Council","Interest income","Culture",0
2014,"Waitomo District Council","Dividend income","Culture",0
2014,"Waitomo District Council","Sales and other operating income","Culture",26
2014,"Waitomo District Council","Employee costs","Culture",0
2014,"Waitomo District Council","Depreciation and amortisation","Culture",106
2014,"Waitomo District Council","Current grants, subsidies, and donations expenditure","Culture",0
2014,"Waitomo District Council","Interest expenditure","Culture",0
2014,"Waitomo District Council","Purchases and other operating expenditure","Culture",99
2013,"Waitomo District Council","Rates","Culture",403
2013,"Waitomo District Council","Regulatory income and petrol tax","Culture",0
2013,"Waitomo District Council","Current grants, subsidies, and donations income","Culture",0
2013,"Waitomo District Council","Interest income","Culture",0
2013,"Waitomo District Council","Dividend income","Culture",0
2013,"Waitomo District Council","Sales and other operating income","Culture",41
2013,"Waitomo District Council","Employee costs","Culture",0
2013,"Waitomo District Council","Depreciation and amortisation","Culture",112
2013,"Waitomo District Council","Current grants, subsidies, and donations expenditure","Culture",0
2013,"Waitomo District Council","Interest expenditure","Culture",0
2013,"Waitomo District Council","Purchases and other operating expenditure","Culture",112
2012,"Waitomo District Council","Rates","Culture",388
2012,"Waitomo District Council","Regulatory income and petrol tax","Culture",0
2012,"Waitomo District Council","Current grants, subsidies, and donations income","Culture",0
2012,"Waitomo District Council","Interest income","Culture",0
2012,"Waitomo District Council","Dividend income","Culture",0
2012,"Waitomo District Council","Sales and other operating income","Culture",31
2012,"Waitomo District Council","Employee costs","Culture",0
2012,"Waitomo District Council","Depreciation and amortisation","Culture",101
2012,"Waitomo District Council","Current grants, subsidies, and donations expenditure","Culture",0
2012,"Waitomo District Council","Interest expenditure","Culture",0
2012,"Waitomo District Council","Purchases and other operating expenditure","Culture",90
2011,"Waitomo District Council","Rates","Culture",471
2011,"Waitomo District Council","Regulatory income and petrol tax","Culture",0
2011,"Waitomo District Council","Current grants, subsidies, and donations income","Culture",0
2011,"Waitomo District Council","Interest income","Culture",0
2011,"Waitomo District Council","Dividend income","Culture",0
2011,"Waitomo District Council","Sales and other operating income","Culture",34
2011,"Waitomo District Council","Employee costs","Culture",0
2011,"Waitomo District Council","Depreciation and amortisation","Culture",92
2011,"Waitomo District Council","Current grants, subsidies, and donations expenditure","Culture",0
2011,"Waitomo District Council","Interest expenditure","Culture",0
2011,"Waitomo District Council","Purchases and other operating expenditure","Culture",98
2010,"Waitomo District Council","Rates","Culture",469
2010,"Waitomo District Council","Regulatory income and petrol tax","Culture",0
2010,"Waitomo District Council","Current grants, subsidies, and donations income","Culture",0
2010,"Waitomo District Council","Interest income","Culture",0
2010,"Waitomo District Council","Dividend income","Culture",0
2010,"Waitomo District Council","Sales and other operating income","Culture",23
2010,"Waitomo District Council","Employee costs","Culture",0
2010,"Waitomo District Council","Depreciation and amortisation","Culture",75
2010,"Waitomo District Council","Current grants, subsidies, and donations expenditure","Culture",0
2010,"Waitomo District Council","Interest expenditure","Culture",0
2010,"Waitomo District Council","Purchases and other operating expenditure","Culture",100
2009,"Waitomo District Council","Rates","Culture",583
