"year","council","income","activity","val"
2012,"Whangarei District Council","Current grants, subsidies, and donations income","Solid waste/refuse",0
2012,"Whangarei District Council","Interest income","Solid waste/refuse",0
2012,"Whangarei District Council","Dividend income","Solid waste/refuse",0
2012,"Whangarei District Council","Sales and other operating income","Solid waste/refuse",27
2012,"Whangarei District Council","Employee costs","Solid waste/refuse",0
2012,"Whangarei District Council","Depreciation and amortisation","Solid waste/refuse",62
2012,"Whangarei District Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2012,"Whangarei District Council","Interest expenditure","Solid waste/refuse",1195
2012,"Whangarei District Council","Purchases and other operating expenditure","Solid waste/refuse",6132
2011,"Whangarei District Council","Rates","Solid waste/refuse",4988
2011,"Whangarei District Council","Regulatory income and petrol tax","Solid waste/refuse",0
2011,"Whangarei District Council","Current grants, subsidies, and donations income","Solid waste/refuse",0
2011,"Whangarei District Council","Interest income","Solid waste/refuse",0
2011,"Whangarei District Council","Dividend income","Solid waste/refuse",0
2011,"Whangarei District Council","Sales and other operating income","Solid waste/refuse",2817
2011,"Whangarei District Council","Employee costs","Solid waste/refuse",242
2011,"Whangarei District Council","Depreciation and amortisation","Solid waste/refuse",26
2011,"Whangarei District Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2011,"Whangarei District Council","Interest expenditure","Solid waste/refuse",1219
2011,"Whangarei District Council","Purchases and other operating expenditure","Solid waste/refuse",5489
2010,"Whangarei District Council","Rates","Solid waste/refuse",4586
2010,"Whangarei District Council","Regulatory income and petrol tax","Solid waste/refuse",0
2010,"Whangarei District Council","Current grants, subsidies, and donations income","Solid waste/refuse",0
2010,"Whangarei District Council","Interest income","Solid waste/refuse",0
2010,"Whangarei District Council","Dividend income","Solid waste/refuse",0
2010,"Whangarei District Council","Sales and other operating income","Solid waste/refuse",2665
2010,"Whangarei District Council","Employee costs","Solid waste/refuse",257
2010,"Whangarei District Council","Depreciation and amortisation","Solid waste/refuse",25
2010,"Whangarei District Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",6
2010,"Whangarei District Council","Interest expenditure","Solid waste/refuse",1317
2010,"Whangarei District Council","Purchases and other operating expenditure","Solid waste/refuse",6254
2009,"Whangarei District Council","Rates","Solid waste/refuse",4352
2009,"Whangarei District Council","Regulatory income and petrol tax","Solid waste/refuse",0
2009,"Whangarei District Council","Current grants, subsidies, and donations income","Solid waste/refuse",0
2009,"Whangarei District Council","Interest income","Solid waste/refuse",0
2009,"Whangarei District Council","Dividend income","Solid waste/refuse",0
2009,"Whangarei District Council","Sales and other operating income","Solid waste/refuse",6358
2009,"Whangarei District Council","Employee costs","Solid waste/refuse",253
2009,"Whangarei District Council","Depreciation and amortisation","Solid waste/refuse",-50
2009,"Whangarei District Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
