"year","council","income","activity","val"
2013,"Clutha District Council","Interest income","Solid waste/refuse",0
2013,"Clutha District Council","Dividend income","Solid waste/refuse",0
2013,"Clutha District Council","Sales and other operating income","Solid waste/refuse",609
2013,"Clutha District Council","Employee costs","Solid waste/refuse",45
2013,"Clutha District Council","Depreciation and amortisation","Solid waste/refuse",0
2013,"Clutha District Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2013,"Clutha District Council","Interest expenditure","Solid waste/refuse",0
2013,"Clutha District Council","Purchases and other operating expenditure","Solid waste/refuse",910
2012,"Clutha District Council","Rates","Solid waste/refuse",1073
2012,"Clutha District Council","Regulatory income and petrol tax","Solid waste/refuse",0
2012,"Clutha District Council","Current grants, subsidies, and donations income","Solid waste/refuse",0
2012,"Clutha District Council","Interest income","Solid waste/refuse",0
2012,"Clutha District Council","Dividend income","Solid waste/refuse",0
2012,"Clutha District Council","Sales and other operating income","Solid waste/refuse",513
2012,"Clutha District Council","Employee costs","Solid waste/refuse",39
2012,"Clutha District Council","Depreciation and amortisation","Solid waste/refuse",0
2012,"Clutha District Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2012,"Clutha District Council","Interest expenditure","Solid waste/refuse",0
2012,"Clutha District Council","Purchases and other operating expenditure","Solid waste/refuse",1651
2011,"Clutha District Council","Rates","Solid waste/refuse",1094
2011,"Clutha District Council","Regulatory income and petrol tax","Solid waste/refuse",0
2011,"Clutha District Council","Current grants, subsidies, and donations income","Solid waste/refuse",0
2011,"Clutha District Council","Interest income","Solid waste/refuse",0
2011,"Clutha District Council","Dividend income","Solid waste/refuse",0
2011,"Clutha District Council","Sales and other operating income","Solid waste/refuse",327
2011,"Clutha District Council","Employee costs","Solid waste/refuse",12
2011,"Clutha District Council","Depreciation and amortisation","Solid waste/refuse",0
2011,"Clutha District Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2011,"Clutha District Council","Interest expenditure","Solid waste/refuse",0
2011,"Clutha District Council","Purchases and other operating expenditure","Solid waste/refuse",1279
2010,"Clutha District Council","Rates","Solid waste/refuse",1002
2010,"Clutha District Council","Regulatory income and petrol tax","Solid waste/refuse",0
2010,"Clutha District Council","Current grants, subsidies, and donations income","Solid waste/refuse",0
2010,"Clutha District Council","Interest income","Solid waste/refuse",0
2010,"Clutha District Council","Dividend income","Solid waste/refuse",0
2010,"Clutha District Council","Sales and other operating income","Solid waste/refuse",0
2010,"Clutha District Council","Employee costs","Solid waste/refuse",2
2010,"Clutha District Council","Depreciation and amortisation","Solid waste/refuse",0
2010,"Clutha District Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2010,"Clutha District Council","Interest expenditure","Solid waste/refuse",0
2010,"Clutha District Council","Purchases and other operating expenditure","Solid waste/refuse",1157
2009,"Clutha District Council","Rates","Solid waste/refuse",865
2009,"Clutha District Council","Regulatory income and petrol tax","Solid waste/refuse",0
2009,"Clutha District Council","Current grants, subsidies, and donations income","Solid waste/refuse",0
2009,"Clutha District Council","Interest income","Solid waste/refuse",0
2009,"Clutha District Council","Dividend income","Solid waste/refuse",0
2009,"Clutha District Council","Sales and other operating income","Solid waste/refuse",0
2009,"Clutha District Council","Employee costs","Solid waste/refuse",0
2009,"Clutha District Council","Depreciation and amortisation","Solid waste/refuse",0
2009,"Clutha District Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2009,"Clutha District Council","Interest expenditure","Solid waste/refuse",0
2009,"Clutha District Council","Purchases and other operating expenditure","Solid waste/refuse",920
2014,"Clutha District Council","Rates","Environmental protection",0
2014,"Clutha District Council","Regulatory income and petrol tax","Environmental protection",0
2014,"Clutha District Council","Current grants, subsidies, and donations income","Environmental protection",0
2014,"Clutha District Council","Interest income","Environmental protection",0
2014,"Clutha District Council","Dividend income","Environmental protection",0
2014,"Clutha District Council","Sales and other operating income","Environmental protection",0
2014,"Clutha District Council","Employee costs","Environmental protection",0
2014,"Clutha District Council","Depreciation and amortisation","Environmental protection",0
2014,"Clutha District Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2014,"Clutha District Council","Interest expenditure","Environmental protection",0
2014,"Clutha District Council","Purchases and other operating expenditure","Environmental protection",0
2013,"Clutha District Council","Rates","Environmental protection",0
2013,"Clutha District Council","Regulatory income and petrol tax","Environmental protection",0
2013,"Clutha District Council","Current grants, subsidies, and donations income","Environmental protection",0
2013,"Clutha District Council","Interest income","Environmental protection",0
2013,"Clutha District Council","Dividend income","Environmental protection",0
2013,"Clutha District Council","Sales and other operating income","Environmental protection",0
2013,"Clutha District Council","Employee costs","Environmental protection",0
2013,"Clutha District Council","Depreciation and amortisation","Environmental protection",0
2013,"Clutha District Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2013,"Clutha District Council","Interest expenditure","Environmental protection",0
2013,"Clutha District Council","Purchases and other operating expenditure","Environmental protection",0
2012,"Clutha District Council","Rates","Environmental protection",0
2012,"Clutha District Council","Regulatory income and petrol tax","Environmental protection",0
2012,"Clutha District Council","Current grants, subsidies, and donations income","Environmental protection",0
2012,"Clutha District Council","Interest income","Environmental protection",0
2012,"Clutha District Council","Dividend income","Environmental protection",0
2012,"Clutha District Council","Sales and other operating income","Environmental protection",0
2012,"Clutha District Council","Employee costs","Environmental protection",0
