"year","council","income","activity","val"
2012,"Timaru District Council","Regulatory income and petrol tax","Solid waste/refuse",0
2012,"Timaru District Council","Current grants, subsidies, and donations income","Solid waste/refuse",125
2012,"Timaru District Council","Interest income","Solid waste/refuse",0
2012,"Timaru District Council","Dividend income","Solid waste/refuse",0
2012,"Timaru District Council","Sales and other operating income","Solid waste/refuse",2000
2012,"Timaru District Council","Employee costs","Solid waste/refuse",257
2012,"Timaru District Council","Depreciation and amortisation","Solid waste/refuse",400
2012,"Timaru District Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2012,"Timaru District Council","Interest expenditure","Solid waste/refuse",329
2012,"Timaru District Council","Purchases and other operating expenditure","Solid waste/refuse",6694
2011,"Timaru District Council","Rates","Solid waste/refuse",0
2011,"Timaru District Council","Regulatory income and petrol tax","Solid waste/refuse",0
2011,"Timaru District Council","Current grants, subsidies, and donations income","Solid waste/refuse",130
2011,"Timaru District Council","Interest income","Solid waste/refuse",0
2011,"Timaru District Council","Dividend income","Solid waste/refuse",0
2011,"Timaru District Council","Sales and other operating income","Solid waste/refuse",2266
2011,"Timaru District Council","Employee costs","Solid waste/refuse",237
2011,"Timaru District Council","Depreciation and amortisation","Solid waste/refuse",383
2011,"Timaru District Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2011,"Timaru District Council","Interest expenditure","Solid waste/refuse",428
2011,"Timaru District Council","Purchases and other operating expenditure","Solid waste/refuse",4895
2010,"Timaru District Council","Rates","Solid waste/refuse",4759
2010,"Timaru District Council","Regulatory income and petrol tax","Solid waste/refuse",0
2010,"Timaru District Council","Current grants, subsidies, and donations income","Solid waste/refuse",100
2010,"Timaru District Council","Interest income","Solid waste/refuse",0
2010,"Timaru District Council","Dividend income","Solid waste/refuse",0
2010,"Timaru District Council","Sales and other operating income","Solid waste/refuse",2471
2010,"Timaru District Council","Employee costs","Solid waste/refuse",205
2010,"Timaru District Council","Depreciation and amortisation","Solid waste/refuse",371
2010,"Timaru District Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2010,"Timaru District Council","Interest expenditure","Solid waste/refuse",404
2010,"Timaru District Council","Purchases and other operating expenditure","Solid waste/refuse",5895
2009,"Timaru District Council","Rates","Solid waste/refuse",4539
2009,"Timaru District Council","Regulatory income and petrol tax","Solid waste/refuse",0
2009,"Timaru District Council","Current grants, subsidies, and donations income","Solid waste/refuse",0
2009,"Timaru District Council","Interest income","Solid waste/refuse",0
2009,"Timaru District Council","Dividend income","Solid waste/refuse",0
2009,"Timaru District Council","Sales and other operating income","Solid waste/refuse",3137
2009,"Timaru District Council","Employee costs","Solid waste/refuse",208
2009,"Timaru District Council","Depreciation and amortisation","Solid waste/refuse",370
2009,"Timaru District Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2009,"Timaru District Council","Interest expenditure","Solid waste/refuse",405
2009,"Timaru District Council","Purchases and other operating expenditure","Solid waste/refuse",5234
2014,"Timaru District Council","Rates","Environmental protection",0
2014,"Timaru District Council","Regulatory income and petrol tax","Environmental protection",0
2014,"Timaru District Council","Current grants, subsidies, and donations income","Environmental protection",0
2014,"Timaru District Council","Interest income","Environmental protection",0
2014,"Timaru District Council","Dividend income","Environmental protection",0
2014,"Timaru District Council","Sales and other operating income","Environmental protection",0
2014,"Timaru District Council","Employee costs","Environmental protection",0
2014,"Timaru District Council","Depreciation and amortisation","Environmental protection",0
2014,"Timaru District Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2014,"Timaru District Council","Interest expenditure","Environmental protection",0
2014,"Timaru District Council","Purchases and other operating expenditure","Environmental protection",0
2013,"Timaru District Council","Rates","Environmental protection",0
2013,"Timaru District Council","Regulatory income and petrol tax","Environmental protection",0
2013,"Timaru District Council","Current grants, subsidies, and donations income","Environmental protection",0
2013,"Timaru District Council","Interest income","Environmental protection",0
2013,"Timaru District Council","Dividend income","Environmental protection",0
2013,"Timaru District Council","Sales and other operating income","Environmental protection",0
2013,"Timaru District Council","Employee costs","Environmental protection",0
2013,"Timaru District Council","Depreciation and amortisation","Environmental protection",0
2013,"Timaru District Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2013,"Timaru District Council","Interest expenditure","Environmental protection",0
2013,"Timaru District Council","Purchases and other operating expenditure","Environmental protection",0
2012,"Timaru District Council","Rates","Environmental protection",0
2012,"Timaru District Council","Regulatory income and petrol tax","Environmental protection",0
2012,"Timaru District Council","Current grants, subsidies, and donations income","Environmental protection",0
2012,"Timaru District Council","Interest income","Environmental protection",0
2012,"Timaru District Council","Dividend income","Environmental protection",0
2012,"Timaru District Council","Sales and other operating income","Environmental protection",0
2012,"Timaru District Council","Employee costs","Environmental protection",0
2012,"Timaru District Council","Depreciation and amortisation","Environmental protection",0
2012,"Timaru District Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2012,"Timaru District Council","Interest expenditure","Environmental protection",0
2012,"Timaru District Council","Purchases and other operating expenditure","Environmental protection",0
2011,"Timaru District Council","Rates","Environmental protection",0
2011,"Timaru District Council","Regulatory income and petrol tax","Environmental protection",0
2011,"Timaru District Council","Current grants, subsidies, and donations income","Environmental protection",0
2011,"Timaru District Council","Interest income","Environmental protection",0
2011,"Timaru District Council","Dividend income","Environmental protection",0
2011,"Timaru District Council","Sales and other operating income","Environmental protection",0
2011,"Timaru District Council","Employee costs","Environmental protection",0
2011,"Timaru District Council","Depreciation and amortisation","Environmental protection",0
2011,"Timaru District Council","Current grants, subsidies, and donations expenditure","Environmental protection",0
2011,"Timaru District Council","Interest expenditure","Environmental protection",0
2011,"Timaru District Council","Purchases and other operating expenditure","Environmental protection",0
2010,"Timaru District Council","Rates","Environmental protection",0
2010,"Timaru District Council","Regulatory income and petrol tax","Environmental protection",0
2010,"Timaru District Council","Current grants, subsidies, and donations income","Environmental protection",0
